Player,rate_per_min
Cameron Johnson,0.030422062015671235
Caris LeVert,0.036845001737948864
Carter Bryant,0.039822440734712444
Cason Wallace,0.06192775967303376
Cedric Coward,0.03545732369795282
Charles Bassey,0.0368232101867596
Chaz Lanier,0.050323488515922436
Chet Holmgren,0.025384693534206478
Chris Boucher,0.02646268568266183
Chris Manon,0.033384761866679866
Chris Paul,0.048632935105067804
Chris Youngblood,0.04643604169607506
Christian Braun,0.031224113505877817
Christian Koloko,0.02096497999586201
Clint Capela,0.023379668192532743
Cody Williams,0.02184376279871626
Cole Anthony,0.03437113351939438
Collin Gillespie,0.04001509326153604
Collin Murray-Boyles,0.043528171231469834
Collin Sexton,0.02977396081931941
Cooper Flagg,0.03444620340902766
Corey Kispert,0.018355335630244666
Craig Porter Jr.,0.03908346364739112
DAngelo Russell,0.0346082909179442
DaRon Holmes II,0.005020156261019798
Daeqwon Plowden,-0.00042604520526611645
Dalen Terry,0.039604188432981614
Dalton Knecht,0.01956368326946843
Daniel Gafford,0.024478513003951444
Daniss Jenkins,0.03554342763593151
Danny Wolf,0.01285430138498178
Dario Saric,0.025361227441206818
David Jones-Garcia,0.019572579195865573
Davion Mitchell,0.03267138234138491
DayRon Sharpe,0.039058997371531234
DeAndre Hunter,0.023861736823245404
DeAndre Jordan,0.019619310558220984
DeMar DeRozan,0.0262425186026558
Dean Wade,0.03143921589708744
Deandre Ayton,0.02489710185360508
Deni Avdija,0.03107717533472341
Dennis Schroder,0.03115609998571398
Dereck Lively II,0.025705940729412978
Derik Queen,0.029210411129533972
Derrick Jones Jr.,0.03545418576467533
Derrick White,0.029058111134198632
Desmond Bane,0.03161791520649438
Devin Booker,0.026469911690843544
Devin Carter,0.05153977887244546
Devin Vassell,0.0385454598392015
Dillon Brooks,0.026747869388942885
Domantas Sabonis,0.024326683338517296
Dominick Barlow,0.02776803836030403
Donovan Clingan,0.029862712347335067
Donovan Mitchell,0.04074125577284825
Donte DiVincenzo,0.04511939600870573
Doug McDermott,0.018971625310056483
Drake Powell,0.030582310789396015
Draymond Green,0.04615439312200808
Drew Eubanks,0.023096110828838633
Dru Smith,0.05933451078082794
Duncan Robinson,0.023270292447427326
Duop Reath,0.028219665104686757
Dwight Powell,0.032035608060900785
Dylan Cardwell,0.028071579785758357
Dylan Harper,0.041979717016970695
Dyson Daniels,0.08139090334254051
EJ Liddell,0.02988758868382377
Egor Demin,0.034270133043398945
Elijah Harkless,0.03601209375661182
Eric Gordon,0.030089441490024793
Evan Mobley,0.026778840289235953
Franz Wagner,0.0311786530926428
GG Jackson II,0.025167053788668365
Gabe Vincent,0.034980064531912554
Gary Payton II,0.05925016075988109
Gary Trent Jr.,0.03885068626266621
Giannis Antetokounmpo,0.02901084055878477
Goga Bitadze,0.03340883941698101
Gradey Dick,0.030635212895088415
Grayson Allen,0.03122598350676204
Guerschon Yabusele,0.03133825295491015
Gui Santos,0.03191270830316403
Harrison Barnes,0.019599019408793997
Harrison Ingram,0.025184132093723898
Herbert Jones,0.05230174663162548
Hugo Gonzalez,0.037350150694596
Hunter Dickinson,0.0004953925910230534
Hunter Tyson,0.011805182729923017
Immanuel Quickley,0.029880154983521225
Isaac Jones,0.021937770412059538
Isaac Okoro,0.03400888123125285
Isaiah Collier,0.03636193788782741
Isaiah Hartenstein,0.03471639377749812
Isaiah Jackson,0.03720563029708994
Isaiah Joe,0.02756946317765698
Isaiah Livers,0.026779322808641266
Isaiah Stewart,0.01998938774936616
Ivica Zubac,0.016816663331443785
JD Davison,0.03605711018496521
Ja Morant,0.03750254977433143
JaKobe Walter,0.038567873659568805
Jabari Smith Jr.,0.019477489222166414
Jabari Walker,0.032189685576684016
Jaden Hardy,0.028723166031667417
Jaden McDaniels,0.036889788715618356
JaeSean Tate,0.03447177851511156
Jahmir Young,0.0054953925910229805
Jahmyl Telfort,-0.0070779268257586585
Jaime Jaquez Jr.,0.03750378733871408
Jake LaRavia,0.04029605812746343
Jakob Poeltl,0.035890857225582454
Jalen Brunson,0.027337129867042648
Jalen Duren,0.025242143698054685
Jalen Green,0.023477274710080827
Jalen Johnson,0.03790010259624136
Jalen Pickett,0.020533136074675155
Jalen Smith,0.019505545550828906
Jalen Suggs,0.056110717165600996
Jalen Wilson,0.022000752383875128
Jamal Murray,0.03685183190046909
Jamal Shead,0.04157527095565474
James Harden,0.03988279490250877
James Wiseman,0.03474982536325311
Jamison Battle,0.02285299409493238
Jarace Walker,0.038639828539008735
Jared McCain,0.02480633567940721
Jaren Jackson Jr.,0.03954175215054704
Jarred Vanderbilt,0.0575397581570605
Jarrett Allen,0.029680928251240243
Jase Richardson,0.026726199634701853
Javon Small,0.033067454453157445
Javonte Green,0.04852098158064933
Jaxson Hayes,0.028474435617850118
Jay Huff,0.0231401761255151
Jaylen Brown,0.03237263527400384
Jaylen Clark,0.056183933706284724
