Player,rate_per_min
Jakob Poeltl,0.03829243945972715
Jalen Brunson,0.004070979668976469
Jalen Duren,0.038752344596319405
Jalen Green,0.00871239402002676
Jalen Johnson,0.02450222498948691
Jalen Pickett,0.012012087190810056
Jalen Smith,0.040025087690584396
Jalen Suggs,0.02072953034738636
Jalen Wilson,0.0034850859902410512
Jamal Murray,0.012764666405174869
Jamal Shead,0.007729894536462728
James Harden,0.020978676070475794
James Wiseman,0.01809484781122557
Jamison Battle,0.012572271147118147
Jarace Walker,0.019235497251887227
Jared McCain,0.0034498336885101844
Jaren Jackson Jr.,0.056755260474336405
Jarred Vanderbilt,0.015394183453744263
Jarrett Allen,0.02932980669581399
Jase Richardson,0.010098491935604342
Javon Small,0.009638047478184716
Javonte Green,0.023077194900764857
Jaxson Hayes,0.036345189247551805
Jay Huff,0.0538124980936461
Jaylen Brown,0.00865403545922163
Jaylen Clark,0.008483699377608038
Jaylen Wells,0.00604659566287113
Jaylin Williams,0.029971331120151278
Jaylon Tyson,0.012012269319172021
Jeff Green,0.005328643427423602
Jerami Grant,0.02208932864079016
Jeremiah Fears,0.004287910264006961
Jeremiah Robinson-Earl,0.010952369574249362
Jericho Sims,0.025193796070278832
Jett Howard,0.009562660504931025
Jimmy Butler,0.011027787774618639
Jock Landale,0.030948719911585428
Joe Ingles,-0.02133742044415324
Joel Embiid,0.032708846734472344
John Collins,0.029226936192237495
John Konchar,0.0258560343073907
Johnny Furphy,0.022194124321205707
Jonas Valanciunas,0.03045138682766529
Jonathan Isaac,0.05699824674448981
Jonathan Kuminga,0.015253719924881906
Jonathan Mogbo,0.027237134757791607
Jordan Clarkson,0.006980689469586687
Jordan Goodwin,0.018742669058402436
Jordan Hawkins,0.011961476915021457
Jordan McLaughlin,0.005477795136413608
Jordan Poole,0.011087532174326271
Jordan Walsh,0.007331092398549704
Jose Alvarado,0.011000693360120389
Josh Giddey,0.018519292060315128
Josh Hart,0.010358615356111224
Josh Minott,0.036794530436352786
Josh Okogie,0.02178152586239481
Jrue Holiday,0.015293761260951215
Julian Champagnie,0.01896550903859482
Julian Phillips,0.01690403256916954
Julian Strawther,0.011465573958721505
Julius Randle,0.008261561651485044
Justin Champagnie,0.023908402978306462
Justin Edwards,0.015768873327823407
Jusuf Nurkic,0.029851880730732683
KJ Simpson,0.009349205454245727
Karl-Anthony Towns,0.019971264408662107
Karlo Matkovic,0.04394794800871379
Kawhi Leonard,0.019384961099422494
Keaton Wallace,0.016204623093529616
Keldon Johnson,0.010049942948511244
Kelel Ware,0.04177755163128337
Kelly Oubre Jr.,0.01569908015296778
Kentavious Caldwell-Pope,0.013789056520937624
Keon Ellis,0.02760921775240886
Keshad Johnson,0.017393413968253262
Kevin Durant,0.02884452934182336
Kevin Huerter,0.011908810673696372
Kevin Love,0.022095690022484467
Kevin Porter Jr.,0.008610765043468435
Kevon Harris,0.007769808734254007
Kevon Looney,0.0281003397344446
Keyonte George,0.005827714071567923
Khaman Maluach,0.05375584430694635
Khris Middleton,0.007588706378781461
Klay Thompson,0.013993644295257686
Kobe Brown,0.00956513901221147
Kobe Sanders,0.02278319832855024
Kon Knueppel,0.006048349759739393
Kris Dunn,0.016609674553828394
Kris Murray,0.014300342776208027
Kristaps Porzingis,0.05240186750930319
Kyle Anderson,0.033644236111255534
Kyle Filipowski,0.01380288525338867
Kyle Kuzma,0.013471180691208486
Kyle Lowry,0.014324288963668004
Kyshawn George,0.026731908929646036
LaMelo Ball,0.007780278459047966
Landry Shamet,0.007253891423653084
Larry Nance Jr.,0.019047927609409987
Lauri Markkanen,0.012340091888584174
Liam McNeeley,0.007276205442449433
Lonzo Ball,0.013360157895956147
Luguentz Dort,0.016043629476521156
Luka Doncic,0.013506189290858277
Luka Garza,0.010114950145775337
Luke Kennard,0.003794325277728084
Luke Kornet,0.05544954588553591
Luke Travers,-0.0017059865914916086
Mac McClung,0.009841789107062711
Malaki Branham,0.01594045746880243
Malik Monk,0.017719935508583372
Marcus Sasser,0.007703370169084275
Marcus Smart,0.00967757579905839
Mark Williams,0.04931656345051596
Marvin Bagley,0.02838057064171149
Mason Plumlee,0.022944336096974393
Matas Buzelis,0.046007950191914386
Matisse Thybulle,0.025113504907886216
Max Christie,0.012847251917633726
Maxi Kleber,0.02528370418844691
Maxime Raynaud,0.022189323940860598
Micah Peavy,0.013975197850361021
Michael Porter Jr.,0.014669879963174757
Mikal Bridges,0.014725137847334684
Mike Conley,0.0076526664692059205
Miles Bridges,0.017049171093133527
Miles Kelly,-0.021092818645206294
Miles McBride,0.011276698284867227
Mitchell Robinson,0.05466857229165575
Mohamed Diawara,0.0028544679228192926
Moses Moody,0.014443524278764473
Mouhamed Gueye,0.05214538923916359
Moussa Diabate,0.03351579789973626
Myles Turner,0.06454132893049583
NFaly Dante,0.034899740795820984
NaeQwan Tomlin,-0.006766145044967495
Naji Marshall,0.007710240287547614
Naz Reid,0.03214740651149912
