Player,rate_per_min
Dereck Lively II,0.0419310796995715
Derik Queen,0.06567931840740171
Derrick Jones Jr.,0.03367533623070054
Derrick White,0.04773407050207963
Desmond Bane,0.06315866293097532
Devin Booker,0.09142534163759508
Devin Carter,0.04905233046180952
Devin Vassell,0.039703447349740364
Dillon Brooks,0.03911998470937827
Domantas Sabonis,0.07424782799990644
Dominick Barlow,0.026746665744077674
Donovan Clingan,0.05062818272645515
Donovan Mitchell,0.07398437206005581
Donte DiVincenzo,0.06138875289296217
Doug McDermott,0.009556561263727599
Drake Powell,0.030800056493561274
Draymond Green,0.08552284942722699
Drew Eubanks,0.04553750652146052
Dru Smith,0.041505917023270604
Duncan Robinson,0.04251901680349061
Duop Reath,0.04414250024678587
Dwight Powell,0.042471611209209274
Dylan Cardwell,0.03946746855091524
Dylan Harper,0.07683526244909446
Dyson Daniels,0.05979265707395841
EJ Liddell,0.033564182237217674
Egor Demin,0.09959903945962487
Elijah Harkless,0.05736538468764324
Eric Gordon,0.03665331772048619
Evan Mobley,0.06690433902156843
Franz Wagner,0.06334691365653682
GG Jackson II,0.050000169687509394
Gabe Vincent,0.02491956766243229
Gary Payton II,0.03804503335983861
Gary Trent Jr.,0.02214868033436027
Giannis Antetokounmpo,0.08660290415765295
Goga Bitadze,0.04522178815982255
Gradey Dick,0.041258580015846556
Grayson Allen,0.042379479026521026
Guerschon Yabusele,0.041821338434400654
Gui Santos,0.0522175474115857
Harrison Barnes,0.02599178674467747
Harrison Ingram,0.02526490940812894
Herbert Jones,0.038982137488214684
Hugo Gonzalez,0.03123615263307181
Hunter Dickinson,0.03872913122262215
Hunter Tyson,0.04549598006572842
Immanuel Quickley,0.053036090966613075
Isaac Jones,0.03810893495767183
Isaac Okoro,0.03815329757658654
Isaiah Collier,0.10176028435110698
Isaiah Hartenstein,0.05903585290809978
Isaiah Jackson,0.05724036660446039
Isaiah Joe,0.030405148729123196
Isaiah Livers,0.03096992469150107
Isaiah Stewart,0.04762368811278985
Ivica Zubac,0.04690308144272065
JD Davison,0.04991056450032443
Ja Morant,0.10844920323402672
JaKobe Walter,0.04246043930120925
Jabari Smith Jr.,0.035515741875623084
Jabari Walker,0.039497739531042284
Jaden Hardy,0.06405098496116159
Jaden McDaniels,0.03618297872902066
JaeSean Tate,0.035864107470891464
Jahmir Young,0.03372913122262308
Jahmyl Telfort,0.02192972158773504
Jaime Jaquez Jr.,0.0633164673292647
Jake LaRavia,0.05461347238230632
Jakob Poeltl,0.05495767615588757
Jalen Brunson,0.06342166575168282
Jalen Duren,0.06385719970948088
Jalen Green,0.0732406671094476
Jalen Johnson,0.07234669744999106
Jalen Pickett,0.03624403847795597
Jalen Smith,0.045266868050767135
Jalen Suggs,0.07120078442965534
Jalen Wilson,0.039849759912429984
Jamal Murray,0.05734016969883627
Jamal Shead,0.0631597093985703
James Harden,0.10409970870940193
James Wiseman,0.0029806939329533634
Jamison Battle,0.0289757714490208
Jarace Walker,0.06825310059468692
Jared McCain,0.04870202979078691
Jaren Jackson Jr.,0.06461339472572317
Jarred Vanderbilt,0.0488017645652845
Jarrett Allen,0.04534679983608904
