Player,rate_per_min
Chris Youngblood,0.602447265493287
Christian Braun,0.6392492453383848
Christian Koloko,0.580841351429672
Clint Capela,0.7553745738116054
Cody Williams,0.4359430063774604
Cole Anthony,0.8241607435430429
Collin Gillespie,0.7656124558656258
Collin Murray-Boyles,0.7008433604907308
Collin Sexton,0.8912413572622447
Cooper Flagg,0.8002570387886676
Corey Kispert,0.6176161993761251
Craig Porter Jr.,0.68486817346891
DAngelo Russell,0.8670544958129073
DaRon Holmes II,0.1901866407611924
Daeqwon Plowden,0.29906417563711524
Dalen Terry,0.6021465894619116
Dalton Knecht,0.7501519621367599
Daniel Gafford,0.9162236120500395
Daniss Jenkins,0.6573693275931487
Danny Wolf,0.7702858847637074
Dario Saric,0.6637334639229368
David Jones-Garcia,0.4256927981721174
Davion Mitchell,0.6216652906378366
DayRon Sharpe,0.8659744564326232
DeAndre Hunter,0.8042629674335057
DeAndre Jordan,0.7834510040268858
DeMar DeRozan,0.8107397581126864
Dean Wade,0.5169604302490453
Deandre Ayton,0.8513842870730404
Deni Avdija,1.0265770926827718
Dennis Schroder,0.7058217166324192
Dereck Lively II,0.7585039900076768
Derik Queen,0.7229721619200735
Derrick Jones Jr.,0.5555678622927718
Derrick White,0.87596769826479
Desmond Bane,0.8499145575599972
Devin Booker,1.0997633352165674
Devin Carter,0.5844472700032934
Devin Vassell,0.7175988191502053
Dillon Brooks,0.6917832257549357
Domantas Sabonis,1.0190916728484245
Dominick Barlow,0.6184313756988946
Donovan Clingan,0.7950012036407312
Donovan Mitchell,1.1121256487622702
Donte DiVincenzo,0.7439057776846849
Doug McDermott,0.4290725030537195
Drake Powell,0.441107492951888
Draymond Green,0.7216633580878349
Drew Eubanks,0.7267707353034353
Dru Smith,0.5333033465825477
Duncan Robinson,0.5722211366640005
Duop Reath,0.7045421571537555
Dwight Powell,0.598671854822104
Dylan Cardwell,0.556724164172444
Dylan Harper,0.8245626630159315
Dyson Daniels,0.6922006610152995
EJ Liddell,0.6192074150912952
Egor Demin,0.6848140610319438
Elijah Harkless,0.2941119844567052
Eric Gordon,0.46325333488095327
Evan Mobley,1.0058948061007496
Franz Wagner,0.925618989983363
GG Jackson II,0.7563278217432622
Gabe Vincent,0.4448122971724749
Gary Payton II,0.6106131092063009
Gary Trent Jr.,0.5928812495291343
Giannis Antetokounmpo,1.450136590373297
Goga Bitadze,0.7143400138187393
Gradey Dick,0.6287682351719549
Grayson Allen,0.6993577012860065
Guerschon Yabusele,0.6708503289035112
Gui Santos,0.5982910057009811
Harrison Barnes,0.5736369103181236
Harrison Ingram,0.20529773757595457
Herbert Jones,0.5547205014670713
Hugo Gonzalez,0.47492978348083037
Hunter Dickinson,0.4194140836235091
Hunter Tyson,0.2736982077139511
Immanuel Quickley,0.8549681778843665
Isaac Jones,0.5911822026739835
Isaac Okoro,0.5214114115340395
Isaiah Collier,0.6951401462765826
Isaiah Hartenstein,0.8345710572173289
Isaiah Jackson,0.808330263556664
Isaiah Joe,0.6505866703696289
Isaiah Livers,0.46765178275313807
Isaiah Stewart,0.6788426499240556
Ivica Zubac,0.9375639607337055
JD Davison,0.4982109533613467
Ja Morant,1.1972961931781634
JaKobe Walter,0.6235051717695675
Jabari Smith Jr.,0.6704771439991594
Jabari Walker,0.6636944875499559
Jaden Hardy,0.7334239876666454
Jaden McDaniels,0.6787764339461009
JaeSean Tate,0.50234821036827
Jahmir Young,0.31941408362350915
Jahmyl Telfort,0.06590607215377921
Jaime Jaquez Jr.,0.7927524109707507
Jake LaRavia,0.6272828322144706
Jakob Poeltl,0.7773349677879412
Jalen Brunson,1.0497502795526235
Jalen Duren,0.978788846653704
Jalen Green,0.9178262375569631
Jalen Johnson,0.9297324018964662
Jalen Pickett,0.4053638671220343
Jalen Smith,0.9571785526251693
Jalen Suggs,0.7387155169070474
Jalen Wilson,0.6005637547267374
Jamal Murray,0.8985007992452764
Jamal Shead,0.668530164063532
James Harden,1.01497505940995
James Wiseman,0.88273769105552
Jamison Battle,0.5427816289964266
Jarace Walker,0.7526579313263088
Jared McCain,0.6450683110484478
Jaren Jackson Jr.,0.9980282698916987
Jarred Vanderbilt,0.6435701277719631
Jarrett Allen,0.8728886613196339
Jase Richardson,0.43776565582216775
Javon Small,0.7037897577236462
Javonte Green,0.5849312633398273
Jaxson Hayes,0.654087032937575
Jay Huff,0.724583869947982
Jaylen Brown,1.022214537963167
Jaylen Clark,0.5104864083622122
Jaylen Wells,0.5996225458653772
Jaylin Williams,0.7415356914901624
Jaylon Tyson,0.6379744438453876
Jeff Green,0.48544317857643915
Jerami Grant,0.765384097961345
Jeremiah Fears,0.7451040976027461
Jeremiah Robinson-Earl,0.673430809999601
Jericho Sims,0.41295987540279533
Jett Howard,0.46746241621390305
Jimmy Butler,0.9145868409455641
Jock Landale,0.736857974674827
Joe Ingles,0.12240588237396595
Joel Embiid,1.2190724952316645
John Collins,0.8514012551686586
John Konchar,0.5426276219098782
Johnny Furphy,0.5421821106230543
Jonas Valanciunas,1.0181037136384528
Jonathan Isaac,0.6241181760307896
Jonathan Kuminga,0.8792515701765806
Jonathan Mogbo,0.6386919638631047
Jordan Clarkson,0.7857218944961059
Jordan Goodwin,0.609474432395287
Jordan Hawkins,0.5893327351647172
Jordan McLaughlin,0.5292178340108471
Jordan Poole,0.801335884897407
Jordan Walsh,0.40573826372805255
Jose Alvarado,0.6756760062892422
Josh Giddey,1.0859327692591323
Josh Hart,0.7518422465476039
Josh Minott,0.6610614205272916
Josh Okogie,0.5473734016160456
Jrue Holiday,0.8050238137433215
Julian Champagnie,0.5829208444833465
Julian Phillips,0.5233164565936733
Julian Strawther,0.5543366124592035
Julius Randle,0.9998099624809443
Justin Champagnie,0.6652374863103105
Justin Edwards,0.5211746508110868
Jusuf Nurkic,0.9518758936397714
KJ Simpson,0.6560678681233689
Karl-Anthony Towns,1.1163242912636087
Karlo Matkovic,0.6885095306230549
Kawhi Leonard,0.9570349041151162
Keaton Wallace,0.6093839719024478
Keldon Johnson,0.7554458202415066
Kelel Ware,0.8219492069658141
Kelly Oubre Jr.,0.6221150549522735
Kentavious Caldwell-Pope,0.528790725167169
Keon Ellis,0.49970854461321595
Keshad Johnson,0.36941408362350847
Kevin Durant,0.9986110601701604
Kevin Huerter,0.6958265489292094
Kevin Love,0.9681143290460053
Kevin Porter Jr.,0.8251832183073902
Kevon Harris,0.35787759095465116
Kevon Looney,0.7719914717258684
Keyonte George,0.8577313979858892
Khaman Maluach,0.7339952347787598
Khris Middleton,0.8109316498148839
Klay Thompson,0.6875459099553193
Kobe Brown,0.6039299107429926
Kobe Sanders,0.1401866407611838
Kon Knueppel,0.6491266145782054
Kris Dunn,0.516295425090913
Kris Murray,0.5197305029229424
Kristaps Porzingis,0.9980673909803168
Kyle Anderson,0.7217974310410843
Kyle Filipowski,0.797782101996336
Kyle Kuzma,0.7117322493962973
Kyle Lowry,0.4781519797679014
Kyshawn George,0.7645311155816358
LaMelo Ball,1.119032963098276
Landry Shamet,0.5049451814429924
Larry Nance Jr.,0.7157038140594946
Lauri Markkanen,0.902890994220361
Liam McNeeley,0.5915646636322451
Lonzo Ball,0.675607031030927
Luguentz Dort,0.5258888696470058
Luka Doncic,1.318185811471096
Luka Garza,0.820366466842073
Luke Kennard,0.5714831872839512
Luke Kornet,0.6720672028950678
Luke Travers,0.35936988573259987
Mac McClung,0.5541843362396501
Malaki Branham,0.3305870287896091
Malik Monk,0.7988693170991843
Marcus Sasser,0.7164874700602155
Marcus Smart,0.629864775388303
Mark Williams,0.9780894217549774
Marvin Bagley,0.765515540228401
Mason Plumlee,0.6141807511074245
Matas Buzelis,0.7826342127246111
Matisse Thybulle,0.5274049984751918
Max Christie,0.5397391944926052
Maxi Kleber,0.44773112641733737
